Acc_x,Acc_y,Acc_z,Gyro_X,Gyro_Y,Gyro_Z,Label,Semantic_Interpretation
-4.772766,-0.16648865,5.945404,-0.7836914,-0.7137146,1.8379211,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-4.6858826,-0.30693054,5.7418823,-0.76446533,-0.70410156,1.8080139,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-4.439514,-0.4009552,5.566925,-0.7463074,-0.6784668,1.7749023,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-4.195526,-0.48783875,5.3276978,-0.73135376,-0.6442871,1.7428589,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-4.014618,-0.44856262,5.1015625,-0.72280884,-0.60369873,1.7012024,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-3.8468018,-0.38905334,5.002777,-0.71640015,-0.5577698,1.6584778,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-3.6766052,-0.3926239,4.880188,-0.71746826,-0.504364,1.614685,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-3.554016,-0.252182,4.7242737,-0.72280884,-0.44454956,1.5708923,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-3.4004822,-0.105789185,4.7611694,-0.73135376,-0.38793945,1.5260315,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-3.2874146,0.16319275,4.720703,-0.73776245,-0.32492065,1.4822388,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-3.1255493,0.40122986,4.7540283,-0.74417114,-0.25656128,1.4363098,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-3.077942,0.63926697,4.7302246,-0.75057983,-0.18286133,1.3861084,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-3.0005798,0.9427643,4.846863,-0.7537842,-0.102752686,1.3401794,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-2.9779663,1.1260529,4.944458,-0.75912476,-0.022644043,1.2995911,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-2.880371,1.4105072,4.9028015,-0.7687378,0.06387329,1.2632751,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-2.9398804,1.5033417,5.155121,-0.7826233,0.14505005,1.2322998,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-2.9363098,1.672348,5.2479553,-0.798645,0.23156738,1.2120056,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
